Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Has_Subscription,Purchase_Freq_Score,Discount_Reliance,Customer_Value_Index,Value_Band,Positive_Experience_Flag,Purchase_History_Band,EBL_raw,Loyalty_Score_1,SSL_raw,Loyalty_Score_2,Loyal_1,Loyal_2,Segment
1567,48,Male,Sneakers,Footwear,99,Wyoming,S,Green,Winter,3.0,No,Free Shipping,Yes,21,Cash,Bi-Weekly,1,0,5,1,495,High,0,Established,0.4095714285714286,40.96,0.636,64.37,0,1,Deal Seeker
1568,30,Male,Backpack,Accessories,33,Minnesota,M,Turquoise,Spring,4.1,No,Standard,Yes,9,Cash,Monthly,1,0,4,1,132,Low,1,Emerging,0.24185714285714285,24.19,0.46,46.56,0,0,Deal Seeker
1569,51,Male,Sneakers,Footwear,76,Washington,L,Yellow,Spring,4.6,No,Store Pickup,Yes,8,Debit Card,Monthly,1,0,4,1,304,High,1,Emerging,0.23085714285714287,23.09,0.672,68.02,0,1,Deal Seeker
1570,20,Male,Skirt,Clothing,63,Hawaii,M,Orange,Summer,2.9,No,Standard,Yes,29,Debit Card,Weekly,1,0,7,1,441,High,0,Established,0.569,56.9,0.484,48.99,1,0,Promo-Dependent
1571,30,Male,Pants,Clothing,41,Missouri,L,Brown,Winter,4.8,No,Next Day Air,Yes,3,Bank Transfer,Every 3 Months,1,0,3,1,123,Low,1,Emerging,0.14014285714285712,14.01,0.548,55.47,0,0,Deal Seeker
1572,28,Male,Jewelry,Accessories,88,Colorado,L,Silver,Winter,4.5,No,Next Day Air,Yes,11,Bank Transfer,Fortnightly,1,0,6,1,528,High,1,Emerging,0.3352857142857143,33.53,0.7120000000000001,72.06,0,1,Deal Seeker
1573,37,Male,Skirt,Clothing,92,Washington,L,White,Summer,3.4,No,2-Day Shipping,Yes,16,Debit Card,Monthly,1,0,4,1,368,High,0,Emerging,0.31885714285714284,31.89,0.64,64.78,0,1,Deal Seeker
1574,36,Male,T-shirt,Clothing,31,North Dakota,L,Indigo,Summer,4.3,No,2-Day Shipping,Yes,25,Debit Card,Weekly,1,0,7,1,217,Mid,1,Established,0.525,52.5,0.468,47.37,0,0,Deal Seeker
1575,18,Male,Skirt,Clothing,25,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,Yes,32,PayPal,Bi-Weekly,1,0,5,1,125,Low,1,Established,0.5305714285714286,53.06,0.43600000000000005,44.13,0,0,Deal Seeker
1576,52,Male,Shirt,Clothing,28,California,M,Turquoise,Spring,3.6,No,Next Day Air,Yes,28,Cash,Fortnightly,1,0,6,1,168,Mid,0,Established,0.5222857142857144,52.23,0.4,40.49,0,0,Deal Seeker
1577,56,Male,Dress,Clothing,75,Michigan,M,White,Spring,3.7,No,2-Day Shipping,Yes,36,PayPal,Monthly,1,0,4,1,300,High,0,Veteran,0.5388571428571429,53.89,0.5960000000000001,60.32,1,1,Promo-Dependent
1578,68,Male,Boots,Footwear,34,Delaware,S,Olive,Spring,4.0,No,Standard,Yes,7,Venmo,Fortnightly,1,0,6,1,204,Mid,1,Emerging,0.29128571428571426,29.13,0.45600000000000007,46.15,0,0,Deal Seeker
1579,62,Male,Pants,Clothing,97,California,S,Maroon,Winter,4.9,No,2-Day Shipping,Yes,2,PayPal,Quarterly,1,0,3,1,291,High,1,Emerging,0.12914285714285714,12.91,0.78,78.95,0,1,Deal Seeker
1580,35,Male,Jacket,Outerwear,80,Oklahoma,M,Violet,Summer,3.1,No,Free Shipping,Yes,6,Bank Transfer,Monthly,1,0,4,1,320,High,0,Emerging,0.20885714285714285,20.89,0.5680000000000001,57.49,0,0,Deal Seeker
1581,65,Male,Sneakers,Footwear,71,North Dakota,L,Cyan,Summer,3.7,No,Standard,Yes,30,Cash,Annually,1,0,1,1,71,Low,0,Established,0.3657142857142857,36.57,0.58,58.7,0,0,Deal Seeker
1582,69,Male,Jewelry,Accessories,77,Ohio,L,Teal,Fall,4.2,No,Free Shipping,Yes,46,Cash,Quarterly,1,0,3,1,231,Mid,1,Veteran,0.6131428571428572,61.31,0.6440000000000001,65.18,1,1,Promo-Dependent
1583,28,Male,Belt,Accessories,41,Hawaii,L,Red,Spring,2.5,No,Next Day Air,Yes,39,Cash,Monthly,1,0,4,1,164,Mid,0,Veteran,0.5718571428571428,57.19,0.364,36.84,1,0,Promo-Dependent
1584,37,Male,Scarf,Accessories,92,Maryland,XL,Yellow,Summer,4.3,No,Next Day Air,Yes,8,Venmo,Annually,1,0,1,1,92,Low,1,Emerging,0.12371428571428572,12.37,0.7120000000000001,72.06,0,1,Deal Seeker
1585,41,Male,Blouse,Clothing,95,Hawaii,S,Silver,Spring,3.1,No,Store Pickup,Yes,46,Credit Card,Quarterly,1,0,3,1,285,Mid,0,Veteran,0.6131428571428572,61.31,0.628,63.56,1,1,Promo-Dependent
1586,37,Male,Sweater,Clothing,25,Alabama,M,Charcoal,Fall,3.0,No,Next Day Air,Yes,40,Debit Card,Fortnightly,1,0,6,1,150,Low,0,Veteran,0.6542857142857144,65.43,0.33999999999999997,34.41,1,0,Promo-Dependent
1587,25,Male,Boots,Footwear,77,Oklahoma,M,Purple,Fall,4.0,No,Express,Yes,21,Bank Transfer,Weekly,1,0,7,1,539,High,1,Established,0.481,48.1,0.6280000000000001,63.56,0,1,Deal Seeker
1588,41,Male,Socks,Clothing,99,Alabama,M,Beige,Summer,3.5,No,Free Shipping,Yes,33,Credit Card,Fortnightly,1,0,6,1,594,High,0,Established,0.5772857142857143,57.73,0.6759999999999999,68.42,1,1,Promo-Dependent
1589,48,Male,Belt,Accessories,24,Vermont,L,Cyan,Winter,3.2,No,Next Day Air,Yes,3,Venmo,Monthly,1,0,4,1,96,Low,0,Emerging,0.17585714285714285,17.59,0.352,35.63,0,0,Deal Seeker
1590,42,Male,Sneakers,Footwear,72,Ohio,M,Silver,Summer,2.7,No,Store Pickup,Yes,48,Cash,Weekly,1,0,7,1,504,High,0,Veteran,0.778,77.8,0.504,51.01,1,0,Promo-Dependent
1591,54,Male,Jeans,Clothing,80,Wisconsin,S,Pink,Winter,3.0,No,Free Shipping,Yes,8,PayPal,Annually,1,0,1,1,80,Low,0,Emerging,0.12371428571428572,12.37,0.56,56.68,0,0,Deal Seeker
1592,18,Male,Skirt,Clothing,100,South Dakota,L,Gold,Winter,2.9,No,Next Day Air,Yes,24,PayPal,Annually,1,0,1,1,100,Low,0,Established,0.2997142857142857,29.97,0.632,63.97,0,1,Deal Seeker
1593,56,Male,Shoes,Footwear,83,Iowa,M,Cyan,Summer,3.3,No,Free Shipping,Yes,10,Bank Transfer,Every 3 Months,1,0,3,1,249,Mid,0,Emerging,0.21714285714285714,21.71,0.596,60.32,0,1,Deal Seeker
1594,61,Male,Dress,Clothing,95,Maryland,M,Black,Spring,4.9,No,2-Day Shipping,Yes,25,Bank Transfer,Monthly,1,0,4,1,380,High,1,Established,0.41785714285714287,41.79,0.772,78.14,0,1,Deal Seeker
1595,40,Male,Handbag,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Store Pickup,Yes,3,Cash,Fortnightly,1,0,6,1,246,Mid,0,Emerging,0.24728571428571428,24.73,0.45999999999999996,46.56,0,0,Deal Seeker
1596,34,Male,Backpack,Accessories,35,Wisconsin,S,Magenta,Spring,3.5,No,Standard,Yes,45,Debit Card,Fortnightly,1,0,6,1,210,Mid,0,Veteran,0.7092857142857143,70.93,0.41999999999999993,42.51,1,0,Promo-Dependent
1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Pink,Fall,4.7,No,Store Pickup,Yes,15,Debit Card,Monthly,1,0,4,1,120,Low,1,Emerging,0.30785714285714283,30.79,0.49600000000000005,50.2,0,0,Deal Seeker
1598,43,Male,Hat,Accessories,21,Mississippi,XL,Maroon,Winter,2.6,No,Store Pickup,Yes,34,Bank Transfer,Quarterly,1,0,3,1,63,Low,0,Veteran,0.4811428571428572,48.11,0.29200000000000004,29.55,0,0,Deal Seeker
1599,47,Male,Jewelry,Accessories,85,California,M,Teal,Fall,4.1,No,Express,Yes,21,Venmo,Bi-Weekly,1,0,5,1,425,High,1,Established,0.4095714285714286,40.96,0.668,67.61,0,1,Deal Seeker
1600,48,Male,Shirt,Clothing,54,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,22,Debit Card,Bi-Weekly,1,0,5,1,270,Mid,0,Established,0.4205714285714286,42.06,0.44,44.53,0,0,Deal Seeker
1601,20,Male,Boots,Footwear,26,Montana,S,Yellow,Spring,4.7,No,Next Day Air,Yes,24,PayPal,Weekly,1,0,7,1,182,Mid,1,Established,0.514,51.4,0.4800000000000001,48.58,0,0,Deal Seeker
1602,65,Male,Shirt,Clothing,59,Indiana,XL,Red,Spring,2.9,No,Store Pickup,Yes,33,Credit Card,Monthly,1,0,4,1,236,Mid,0,Established,0.5058571428571429,50.59,0.46799999999999997,47.37,0,0,Deal Seeker
1603,54,Male,Sunglasses,Accessories,48,West Virginia,S,Charcoal,Winter,2.8,No,Free Shipping,Yes,13,Venmo,Fortnightly,1,0,6,1,288,Mid,0,Emerging,0.3572857142857143,35.73,0.416,42.11,0,0,Deal Seeker
1604,23,Male,Shorts,Clothing,98,Iowa,L,Black,Summer,4.3,No,Next Day Air,Yes,17,Debit Card,Bi-Weekly,1,0,5,1,490,High,1,Established,0.3655714285714286,36.56,0.736,74.49,0,1,Deal Seeker
1605,18,Male,Sweater,Clothing,92,Maine,M,White,Summer,4.8,No,2-Day Shipping,Yes,25,Credit Card,Every 3 Months,1,0,3,1,276,Mid,1,Established,0.3821428571428572,38.21,0.752,76.11,0,1,Deal Seeker
1606,70,Male,Belt,Accessories,46,Connecticut,M,Lavender,Winter,3.4,No,Next Day Air,Yes,15,Credit Card,Bi-Weekly,1,0,5,1,230,Mid,0,Emerging,0.3435714285714286,34.36,0.45599999999999996,46.15,0,0,Deal Seeker
1607,55,Male,T-shirt,Clothing,21,Kansas,S,White,Spring,4.3,No,Standard,Yes,4,PayPal,Fortnightly,1,0,6,1,126,Low,1,Emerging,0.2582857142857143,25.83,0.42800000000000005,43.32,0,0,Deal Seeker
1608,49,Male,Shorts,Clothing,72,Vermont,S,Gray,Fall,2.7,No,Free Shipping,Yes,43,Debit Card,Quarterly,1,0,3,1,216,Mid,0,Veteran,0.5801428571428572,58.01,0.504,51.01,1,0,Promo-Dependent
1609,26,Male,Sandals,Footwear,58,Nebraska,XL,Cyan,Fall,4.6,No,Next Day Air,Yes,12,Bank Transfer,Bi-Weekly,1,0,5,1,290,High,1,Emerging,0.3105714285714286,31.06,0.6,60.73,0,1,Deal Seeker
1610,33,Male,Shirt,Clothing,93,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,3,Venmo,Monthly,1,0,4,1,372,High,1,Emerging,0.17585714285714285,17.59,0.7000000000000001,70.85,0,1,Deal Seeker
1611,20,Male,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,1,PayPal,Annually,1,0,1,1,31,Low,0,Emerging,0.046714285714285715,4.67,0.39599999999999996,40.08,0,0,Deal Seeker
1612,41,Male,Pants,Clothing,26,Arkansas,L,Yellow,Winter,4.5,No,Next Day Air,Yes,6,Debit Card,Monthly,1,0,4,1,104,Low,1,Emerging,0.20885714285714285,20.89,0.4640000000000001,46.96,0,0,Deal Seeker
1613,18,Male,Skirt,Clothing,68,Wisconsin,M,Indigo,Summer,4.4,No,Standard,Yes,26,Venmo,Monthly,1,0,4,1,272,Mid,1,Established,0.4288571428571429,42.89,0.6240000000000001,63.16,0,1,Deal Seeker
1614,26,Male,Jewelry,Accessories,31,Illinois,S,Black,Summer,4.0,No,Next Day Air,Yes,6,Credit Card,Fortnightly,1,0,6,1,186,Mid,1,Emerging,0.28028571428571425,28.03,0.44400000000000006,44.94,0,0,Deal Seeker
1615,30,Male,T-shirt,Clothing,41,Kansas,S,Gray,Summer,3.4,No,Free Shipping,Yes,22,Cash,Bi-Weekly,1,0,5,1,205,Mid,0,Established,0.4205714285714286,42.06,0.43599999999999994,44.13,0,0,Deal Seeker
1616,64,Male,Jewelry,Accessories,62,New York,M,Indigo,Fall,3.2,No,Standard,Yes,45,Cash,Bi-Weekly,1,0,5,1,310,High,0,Veteran,0.6735714285714286,67.36,0.504,51.01,1,0,Promo-Dependent
1617,26,Male,Hat,Accessories,41,Colorado,M,Green,Spring,3.4,No,Standard,Yes,50,Cash,Quarterly,1,0,3,1,123,Low,0,Veteran,0.6571428571428571,65.71,0.43599999999999994,44.13,1,0,Promo-Dependent
1618,43,Male,Blouse,Clothing,64,Wisconsin,M,Peach,Winter,4.3,No,Standard,Yes,50,Credit Card,Fortnightly,1,0,6,1,384,High,1,Veteran,0.7642857142857143,76.43,0.6000000000000001,60.73,1,1,Promo-Dependent
1619,63,Male,Sandals,Footwear,72,Michigan,L,Purple,Summer,5.0,No,Standard,Yes,39,Debit Card,Quarterly,1,0,3,1,216,Mid,1,Veteran,0.5361428571428571,53.61,0.688,69.64,0,1,Deal Seeker
1620,57,Male,Handbag,Accessories,78,Hawaii,L,Beige,Winter,3.5,No,Store Pickup,Yes,50,Venmo,Bi-Weekly,1,0,5,1,390,High,0,Veteran,0.7285714285714286,72.86,0.5920000000000001,59.92,1,1,Promo-Dependent
1621,25,Male,Hat,Accessories,47,Virginia,M,Charcoal,Winter,3.1,No,2-Day Shipping,Yes,27,PayPal,Every 3 Months,1,0,3,1,141,Low,0,Established,0.4041428571428572,40.41,0.436,44.13,0,0,Deal Seeker
1622,68,Male,Scarf,Accessories,46,Ohio,L,Gray,Summer,3.9,No,2-Day Shipping,Yes,38,Debit Card,Fortnightly,1,0,6,1,276,Mid,1,Veteran,0.6322857142857143,63.23,0.4960000000000001,50.2,1,0,Promo-Dependent
1623,31,Male,Shorts,Clothing,43,Missouri,S,Brown,Winter,4.0,No,Store Pickup,Yes,37,Bank Transfer,Every 3 Months,1,0,3,1,129,Low,1,Veteran,0.5141428571428571,51.41,0.4920000000000001,49.8,0,0,Deal Seeker
1624,64,Male,Backpack,Accessories,58,Indiana,M,Cyan,Summer,3.5,No,Next Day Air,Yes,50,Debit Card,Annually,1,0,1,1,58,Low,0,Veteran,0.5857142857142857,58.57,0.512,51.82,1,0,Promo-Dependent
1625,38,Male,Sweater,Clothing,32,Florida,M,White,Winter,3.6,No,Free Shipping,Yes,40,PayPal,Every 3 Months,1,0,3,1,96,Low,0,Veteran,0.5471428571428572,54.71,0.416,42.11,1,0,Promo-Dependent
1626,34,Male,Skirt,Clothing,45,Minnesota,L,Beige,Winter,3.0,No,Next Day Air,Yes,3,PayPal,Bi-Weekly,1,0,5,1,225,Mid,0,Emerging,0.21157142857142858,21.16,0.42000000000000004,42.51,0,0,Deal Seeker
1627,32,Male,Sneakers,Footwear,35,Nevada,L,Orange,Summer,2.6,No,Next Day Air,Yes,45,Credit Card,Bi-Weekly,1,0,5,1,175,Mid,0,Veteran,0.6735714285714286,67.36,0.348,35.22,1,0,Promo-Dependent
1628,69,Male,Sunglasses,Accessories,21,Maine,M,Olive,Winter,2.9,No,Next Day Air,Yes,8,Credit Card,Annually,1,0,1,1,21,Low,0,Emerging,0.12371428571428572,12.37,0.316,31.98,0,0,Deal Seeker
1629,45,Male,Dress,Clothing,64,Massachusetts,S,Teal,Winter,3.1,No,Next Day Air,Yes,7,Cash,Monthly,1,0,4,1,256,Mid,0,Emerging,0.21985714285714286,21.99,0.504,51.01,0,0,Deal Seeker
1630,35,Male,Blouse,Clothing,88,North Dakota,S,Silver,Spring,3.3,No,Next Day Air,Yes,13,Venmo,Quarterly,1,0,3,1,264,Mid,0,Emerging,0.25014285714285717,25.01,0.616,62.35,0,1,Deal Seeker
1631,63,Male,Shoes,Footwear,48,New Jersey,M,Gold,Summer,2.9,No,Store Pickup,Yes,29,Venmo,Every 3 Months,1,0,3,1,144,Low,0,Established,0.42614285714285716,42.61,0.424,42.91,0,0,Deal Seeker
1632,65,Male,Sweater,Clothing,36,Indiana,L,Violet,Summer,3.9,No,2-Day Shipping,Yes,7,Bank Transfer,Fortnightly,1,0,6,1,216,Mid,1,Emerging,0.29128571428571426,29.13,0.45600000000000007,46.15,0,0,Deal Seeker
1633,35,Male,Gloves,Accessories,28,Oregon,S,White,Summer,4.7,No,2-Day Shipping,Yes,50,Debit Card,Every 3 Months,1,0,3,1,84,Low,1,Veteran,0.6571428571428571,65.71,0.4880000000000001,49.39,1,0,Promo-Dependent
1634,54,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,No,2-Day Shipping,Yes,33,Debit Card,Bi-Weekly,1,0,5,1,400,High,1,Established,0.5415714285714286,54.16,0.6720000000000002,68.02,1,1,Promo-Dependent
1635,28,Male,Coat,Outerwear,23,South Carolina,S,Orange,Summer,3.6,No,Store Pickup,Yes,30,Cash,Every 3 Months,1,0,3,1,69,Low,0,Established,0.43714285714285717,43.71,0.38,38.46,0,0,Deal Seeker
1636,68,Male,Sunglasses,Accessories,24,North Carolina,L,Violet,Summer,3.2,No,Standard,Yes,40,Cash,Annually,1,0,1,1,24,Low,0,Veteran,0.47571428571428576,47.57,0.352,35.63,0,0,Deal Seeker
1637,58,Male,Boots,Footwear,22,North Dakota,L,Green,Fall,4.0,No,Free Shipping,Yes,49,Cash,Fortnightly,1,0,6,1,132,Low,1,Veteran,0.7532857142857143,75.33,0.4080000000000001,41.3,1,0,Promo-Dependent
1638,35,Male,Dress,Clothing,21,Massachusetts,M,Peach,Spring,3.5,No,Next Day Air,Yes,32,Venmo,Fortnightly,1,0,6,1,126,Low,0,Established,0.5662857142857143,56.63,0.364,36.84,1,0,Promo-Dependent
1639,68,Male,Jacket,Outerwear,51,Tennessee,M,Black,Spring,4.6,No,Free Shipping,Yes,18,Venmo,Weekly,1,0,7,1,357,High,1,Established,0.448,44.8,0.5720000000000001,57.89,0,0,Deal Seeker
1640,41,Male,Gloves,Accessories,65,Missouri,L,Blue,Summer,3.3,No,Free Shipping,Yes,50,PayPal,Annually,1,0,1,1,65,Low,0,Veteran,0.5857142857142857,58.57,0.524,53.04,1,0,Promo-Dependent
1641,65,Male,Scarf,Accessories,51,Tennessee,S,Magenta,Spring,4.0,No,2-Day Shipping,Yes,13,PayPal,Weekly,1,0,7,1,357,High,1,Emerging,0.393,39.3,0.524,53.04,0,0,Deal Seeker
1642,50,Male,Hoodie,Clothing,32,Colorado,L,Violet,Summer,3.4,No,Free Shipping,Yes,1,Bank Transfer,Every 3 Months,1,0,3,1,96,Low,0,Emerging,0.11814285714285713,11.81,0.39999999999999997,40.49,0,0,Deal Seeker
1643,18,Male,Coat,Outerwear,70,Mississippi,M,Beige,Spring,4.2,No,Store Pickup,Yes,16,PayPal,Fortnightly,1,0,6,1,420,High,1,Emerging,0.3902857142857143,39.03,0.6160000000000001,62.35,0,1,Deal Seeker
1644,38,Male,Scarf,Accessories,77,Ohio,L,Pink,Summer,3.9,No,2-Day Shipping,Yes,6,PayPal,Monthly,1,0,4,1,308,High,1,Emerging,0.20885714285714285,20.89,0.6200000000000001,62.75,0,1,Deal Seeker
1645,68,Male,Coat,Outerwear,90,North Carolina,S,Beige,Summer,3.9,No,Next Day Air,Yes,21,Debit Card,Monthly,1,0,4,1,360,High,1,Established,0.3738571428571429,37.39,0.6720000000000002,68.02,0,1,Deal Seeker
1646,53,Male,Scarf,Accessories,36,Ohio,L,Green,Summer,2.8,No,Standard,Yes,36,Venmo,Every 3 Months,1,0,3,1,108,Low,0,Veteran,0.5031428571428571,50.31,0.368,37.25,0,0,Deal Seeker
1647,58,Male,Handbag,Accessories,77,Nebraska,S,Silver,Summer,3.7,No,Standard,Yes,20,Bank Transfer,Every 3 Months,1,0,3,1,231,Mid,0,Established,0.3271428571428572,32.71,0.6040000000000001,61.13,0,1,Deal Seeker
1648,34,Male,Boots,Footwear,78,Hawaii,M,Purple,Summer,4.9,No,Store Pickup,Yes,8,Debit Card,Quarterly,1,0,3,1,234,Mid,1,Emerging,0.19514285714285715,19.51,0.7040000000000002,71.26,0,1,Deal Seeker
1649,36,Male,Pants,Clothing,69,Oklahoma,M,Gray,Summer,2.6,No,Express,Yes,22,Credit Card,Monthly,1,0,4,1,276,Mid,0,Established,0.3848571428571429,38.49,0.484,48.99,0,0,Deal Seeker
1650,58,Male,T-shirt,Clothing,63,Wisconsin,M,White,Summer,4.9,No,Free Shipping,Yes,3,Credit Card,Quarterly,1,0,3,1,189,Mid,1,Emerging,0.14014285714285712,14.01,0.6440000000000001,65.18,0,1,Deal Seeker
1651,60,Male,Scarf,Accessories,36,Arkansas,M,Silver,Winter,3.4,No,Next Day Air,Yes,46,Credit Card,Fortnightly,1,0,6,1,216,Mid,0,Veteran,0.7202857142857144,72.03,0.4159999999999999,42.11,1,0,Promo-Dependent
1652,59,Male,Coat,Outerwear,80,Texas,M,Blue,Winter,3.9,No,Standard,Yes,42,Debit Card,Monthly,1,0,4,1,320,High,1,Veteran,0.6048571428571429,60.49,0.6320000000000001,63.97,1,1,Promo-Dependent
1653,65,Male,Sweater,Clothing,35,New Mexico,M,Orange,Summer,4.0,No,Next Day Air,Yes,1,Bank Transfer,Fortnightly,1,0,6,1,210,Mid,1,Emerging,0.22528571428571428,22.53,0.4600000000000001,46.56,0,0,Deal Seeker
1654,31,Male,Belt,Accessories,93,Colorado,L,Silver,Winter,3.0,No,2-Day Shipping,Yes,29,Debit Card,Bi-Weekly,1,0,5,1,465,High,0,Established,0.49757142857142855,49.76,0.6120000000000001,61.94,0,1,Deal Seeker
1655,43,Male,Belt,Accessories,25,Indiana,L,Gray,Spring,2.6,No,Store Pickup,Yes,14,Credit Card,Quarterly,1,0,3,1,75,Low,0,Emerging,0.2611428571428572,26.11,0.30800000000000005,31.17,0,0,Deal Seeker
1656,37,Male,Sweater,Clothing,81,Arizona,L,Gold,Spring,3.2,No,Next Day Air,Yes,4,PayPal,Monthly,1,0,4,1,324,High,0,Emerging,0.18685714285714286,18.69,0.5800000000000001,58.7,0,0,Deal Seeker
1657,21,Male,Blouse,Clothing,42,Indiana,L,Brown,Spring,2.6,No,2-Day Shipping,Yes,41,PayPal,Every 3 Months,1,0,3,1,126,Low,0,Veteran,0.5581428571428572,55.81,0.376,38.06,1,0,Promo-Dependent
1658,69,Male,Skirt,Clothing,36,Indiana,L,Turquoise,Spring,3.2,No,Store Pickup,Yes,4,Debit Card,Bi-Weekly,1,0,5,1,180,Mid,0,Emerging,0.2225714285714286,22.26,0.4,40.49,0,0,Deal Seeker
1659,32,Male,Jewelry,Accessories,66,Alaska,S,Pink,Spring,4.1,No,Store Pickup,Yes,47,Cash,Weekly,1,0,7,1,462,High,1,Veteran,0.767,76.7,0.5920000000000001,59.92,1,1,Promo-Dependent
1660,53,Male,Gloves,Accessories,37,Utah,M,Black,Fall,3.9,No,Next Day Air,Yes,44,Venmo,Annually,1,0,1,1,37,Low,1,Veteran,0.5197142857142858,51.97,0.4600000000000001,46.56,0,0,Deal Seeker
1661,59,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,37,Venmo,Monthly,1,0,4,1,180,Mid,1,Veteran,0.5498571428571428,54.99,0.508,51.42,1,0,Promo-Dependent
1662,64,Male,Gloves,Accessories,86,Iowa,S,Beige,Summer,2.7,No,2-Day Shipping,Yes,21,Debit Card,Quarterly,1,0,3,1,258,Mid,0,Established,0.33814285714285713,33.81,0.56,56.68,0,0,Deal Seeker
1663,63,Male,Sunglasses,Accessories,24,New Mexico,M,Olive,Winter,4.6,No,Free Shipping,Yes,46,Debit Card,Fortnightly,1,0,6,1,144,Low,1,Veteran,0.7202857142857144,72.03,0.46399999999999997,46.96,1,0,Promo-Dependent
1664,43,Male,Shirt,Clothing,22,Maine,XL,Gold,Summer,3.5,No,Standard,Yes,1,Cash,Bi-Weekly,1,0,5,1,110,Low,0,Emerging,0.18957142857142859,18.96,0.368,37.25,0,0,Deal Seeker
1665,19,Male,Handbag,Accessories,53,Minnesota,M,Purple,Spring,5.0,No,Next Day Air,Yes,35,PayPal,Weekly,1,0,7,1,371,High,1,Veteran,0.635,63.5,0.6120000000000001,61.94,1,1,Promo-Dependent
1666,40,Male,Jacket,Outerwear,41,New Mexico,L,Pink,Fall,3.4,No,Next Day Air,Yes,49,Venmo,Monthly,1,0,4,1,164,Mid,0,Veteran,0.6818571428571429,68.19,0.43599999999999994,44.13,1,0,Promo-Dependent
1667,51,Male,Skirt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Store Pickup,Yes,47,PayPal,Annually,1,0,1,1,64,Low,0,Veteran,0.5527142857142857,55.27,0.504,51.01,1,0,Promo-Dependent
1668,51,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,24,Bank Transfer,Every 3 Months,1,0,3,1,120,Low,0,Established,0.37114285714285716,37.11,0.432,43.72,0,0,Deal Seeker
1669,66,Male,Blouse,Clothing,33,Utah,L,Charcoal,Summer,4.0,No,Standard,Yes,28,Debit Card,Fortnightly,1,0,6,1,198,Mid,1,Established,0.5222857142857144,52.23,0.45200000000000007,45.75,0,0,Deal Seeker
1670,42,Male,T-shirt,Clothing,59,Wisconsin,L,Maroon,Winter,2.7,No,Store Pickup,Yes,22,Bank Transfer,Quarterly,1,0,3,1,177,Mid,0,Established,0.34914285714285714,34.91,0.452,45.75,0,0,Deal Seeker
1671,22,Male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,No,Free Shipping,Yes,20,Cash,Weekly,1,0,7,1,511,High,0,Established,0.47000000000000003,47.0,0.58,58.7,0,0,Deal Seeker
1672,31,Male,Hoodie,Clothing,22,Utah,M,Olive,Winter,4.0,No,Free Shipping,Yes,25,Bank Transfer,Weekly,1,0,7,1,154,Mid,1,Established,0.525,52.5,0.4080000000000001,41.3,0,0,Deal Seeker
1673,18,Male,Boots,Footwear,73,South Carolina,L,Gold,Fall,3.8,No,Free Shipping,Yes,15,Venmo,Quarterly,1,0,3,1,219,Mid,1,Emerging,0.27214285714285713,27.21,0.5960000000000001,60.32,0,1,Deal Seeker
1674,21,Male,Blouse,Clothing,62,Hawaii,M,Violet,Fall,3.4,No,Next Day Air,Yes,49,Venmo,Bi-Weekly,1,0,5,1,310,High,0,Veteran,0.7175714285714286,71.76,0.52,52.63,1,0,Promo-Dependent
1675,35,Male,Coat,Outerwear,56,Alaska,M,Peach,Winter,3.2,No,Free Shipping,Yes,10,Debit Card,Fortnightly,1,0,6,1,336,High,0,Emerging,0.3242857142857143,32.43,0.48000000000000004,48.58,0,0,Deal Seeker
1676,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,No,Next Day Air,Yes,21,Credit Card,Annually,1,0,1,1,90,Low,1,Established,0.26671428571428574,26.67,0.7360000000000001,74.49,0,1,Deal Seeker
1677,27,Male,Sunglasses,Accessories,44,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,34,Bank Transfer,Weekly,1,0,7,1,308,High,0,Veteran,0.6240000000000001,62.4,0.42400000000000004,42.91,1,0,Promo-Dependent
1678,65,Male,Jeans,Clothing,35,Oregon,L,Silver,Summer,3.3,No,Next Day Air,No,41,Debit Card,Weekly,0,0,7,0,245,Mid,0,Veteran,0.901,90.1,0.4039999999999999,40.89,1,0,Core Loyalist
1679,41,Male,Pants,Clothing,71,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,30,Venmo,Fortnightly,0,0,6,0,426,High,1,Established,0.7442857142857142,74.43,0.6679999999999999,67.61,1,1,Core Loyalist
